Latitude,Longitude,Date,Time,Alt,Speed
25.254196,87.044532,06/24/2022,10:48:26,34.90,0.39
25.254192,87.044540,06/24/2022,10:48:28,34.40,2.22
25.254184,87.044548,06/24/2022,10:48:30,33.10,2.74
25.254203,87.044540,06/24/2022,10:48:32,31.40,2.80
25.254207,87.044525,06/24/2022,10:48:34,30.60,1.00
25.254199,87.044532,06/24/2022,10:48:36,29.40,0.39
25.254198,87.044540,06/24/2022,10:48:38,28.20,0.44
25.254199,87.044532,06/24/2022,10:48:40,28.20,0.37
25.254199,87.044540,06/24/2022,10:48:42,28.10,0.39
25.254201,87.044540,06/24/2022,10:48:44,28.00,0.93
25.254203,87.044532,06/24/2022,10:48:46,28.00,0.31
25.254205,87.044532,06/24/2022,10:48:48,27.90,0.56
25.254209,87.044532,06/24/2022,10:48:50,27.90,0.00
25.254207,87.044532,06/24/2022,10:48:53,27.80,0.67
25.254207,87.044540,06/24/2022,10:48:55,27.90,0.48
25.254205,87.044540,06/24/2022,10:48:57,27.80,0.19
25.254205,87.044540,06/24/2022,10:48:59,28.00,0.35
25.254203,87.044540,06/24/2022,10:49:01,27.50,1.04
25.254205,87.044540,06/24/2022,10:49:03,27.60,0.33
25.254207,87.044540,06/24/2022,10:49:05,27.60,0.28
25.254207,87.044540,06/24/2022,10:49:07,27.50,0.19
25.254209,87.044532,06/24/2022,10:49:09,27.50,0.52
25.254211,87.044525,06/24/2022,10:49:11,27.70,0.93
25.254211,87.044525,06/24/2022,10:49:13,27.90,0.76
25.254213,87.044517,06/24/2022,10:49:15,28.20,0.69
25.254213,87.044517,06/24/2022,10:49:17,28.30,0.24
25.254213,87.044517,06/24/2022,10:49:19,28.40,0.06
25.254215,87.044509,06/24/2022,10:49:21,29.00,0.11
25.254217,87.044509,06/24/2022,10:49:23,29.50,0.26
25.254217,87.044509,06/24/2022,10:49:25,30.10,0.20
25.254219,87.044509,06/24/2022,10:49:27,30.60,0.04
25.254219,87.044502,06/24/2022,10:49:29,31.70,0.24
25.254219,87.044502,06/24/2022,10:49:31,32.40,0.37
25.254220,87.044509,06/24/2022,10:49:33,33.00,0.13
25.254219,87.044509,06/24/2022,10:49:35,32.70,0.17
25.254217,87.044517,06/24/2022,10:49:37,32.70,0.41
25.254215,87.044509,06/24/2022,10:49:39,32.70,0.07
25.254215,87.044517,06/24/2022,10:49:41,32.70,0.19
25.254213,87.044517,06/24/2022,10:49:43,33.00,0.19
25.254213,87.044517,06/24/2022,10:49:45,33.20,0.57
25.254211,87.044525,06/24/2022,10:49:47,33.40,0.78
25.254209,87.044517,06/24/2022,10:49:49,33.70,0.39
25.254207,87.044517,06/24/2022,10:49:51,34.40,0.59
25.254207,87.044517,06/24/2022,10:49:53,33.60,0.39
25.254207,87.044517,06/24/2022,10:49:55,33.50,0.17
25.254205,87.044517,06/24/2022,10:49:57,33.20,0.13
25.254203,87.044517,06/24/2022,10:49:59,33.40,0.76
25.254203,87.044517,06/24/2022,10:50:01,33.30,0.39
25.254201,87.044517,06/24/2022,10:50:03,33.20,0.35
25.254199,87.044517,06/24/2022,10:50:05,33.20,0.15
25.254198,87.044517,06/24/2022,10:50:07,33.70,0.43
25.254194,87.044525,06/24/2022,10:50:09,33.70,0.17
25.254192,87.044525,06/24/2022,10:50:11,33.60,0.19
25.254190,87.044525,06/24/2022,10:50:13,33.00,0.61
25.254188,87.044532,06/24/2022,10:50:15,33.30,0.02
25.254184,87.044540,06/24/2022,10:50:17,33.00,0.17
25.254182,87.044540,06/24/2022,10:50:19,32.80,0.11
25.254180,87.044540,06/24/2022,10:50:21,32.80,0.09
25.254180,87.044540,06/24/2022,10:50:23,32.80,0.22
25.254177,87.044540,06/24/2022,10:50:25,31.90,0.72
25.254175,87.044548,06/24/2022,10:50:27,31.40,0.11
25.254175,87.044548,06/24/2022,10:50:29,31.00,0.07
25.254175,87.044548,06/24/2022,10:50:31,30.60,0.15
25.254177,87.044548,06/24/2022,10:50:33,30.50,0.09
25.254177,87.044548,06/24/2022,10:50:35,29.90,0.33
25.254177,87.044555,06/24/2022,10:50:37,28.90,0.48
25.254177,87.044555,06/24/2022,10:50:39,28.40,0.17
25.254179,87.044555,06/24/2022,10:50:41,27.80,0.52
25.254182,87.044555,06/24/2022,10:50:43,26.80,0.33
25.254182,87.044555,06/24/2022,10:50:45,26.30,0.13
25.254184,87.044555,06/24/2022,10:50:47,25.70,0.48
25.254186,87.044555,06/24/2022,10:50:49,25.60,0.17
25.254186,87.044555,06/24/2022,10:50:51,25.20,0.24
25.254186,87.044555,06/24/2022,10:50:54,24.60,0.11
25.254184,87.044548,06/24/2022,10:50:56,24.20,0.33
25.254184,87.044555,06/24/2022,10:50:58,23.00,0.02
25.254186,87.044555,06/24/2022,10:51:00,21.90,0.28
25.254188,87.044555,06/24/2022,10:51:02,19.90,0.33
25.254186,87.044555,06/24/2022,10:51:04,19.30,0.33
25.254188,87.044555,06/24/2022,10:51:06,19.30,0.28
25.254186,87.044555,06/24/2022,10:51:08,18.90,0.70
25.254186,87.044555,06/24/2022,10:51:10,18.60,0.11
25.254186,87.044555,06/24/2022,10:51:12,18.70,0.17
25.254184,87.044555,06/24/2022,10:51:14,18.80,0.13
25.254182,87.044555,06/24/2022,10:51:16,17.90,0.19
25.254180,87.044555,06/24/2022,10:51:18,17.40,0.11
25.254180,87.044555,06/24/2022,10:51:20,17.10,0.24
25.254180,87.044555,06/24/2022,10:51:22,16.40,0.15
25.254180,87.044555,06/24/2022,10:51:24,15.60,0.15
25.254182,87.044555,06/24/2022,10:51:26,15.30,0.15
25.254184,87.044555,06/24/2022,10:51:28,14.60,0.54
25.254182,87.044555,06/24/2022,10:51:30,13.60,0.15
25.254180,87.044555,06/24/2022,10:51:32,13.50,0.11
25.254180,87.044555,06/24/2022,10:51:34,13.30,0.44
25.254179,87.044555,06/24/2022,10:51:36,13.20,0.31
25.254184,87.044548,06/24/2022,10:51:38,15.60,0.24
25.254188,87.044540,06/24/2022,10:51:40,18.00,0.31
25.254190,87.044540,06/24/2022,10:51:42,18.30,0.11
25.254190,87.044540,06/24/2022,10:51:44,18.10,0.48
25.254194,87.044548,06/24/2022,10:51:46,18.10,1.09
25.254198,87.044548,06/24/2022,10:51:48,18.60,0.15
25.254201,87.044548,06/24/2022,10:51:50,19.00,0.87
25.254201,87.044548,06/24/2022,10:51:52,20.20,0.30
25.254201,87.044548,06/24/2022,10:51:54,21.60,0.48
25.254203,87.044548,06/24/2022,10:51:56,23.20,0.44
25.254203,87.044548,06/24/2022,10:51:58,24.30,0.17
25.254201,87.044548,06/24/2022,10:52:00,25.90,0.69
25.254199,87.044540,06/24/2022,10:52:02,28.10,0.43
25.254199,87.044540,06/24/2022,10:52:04,27.90,0.09
25.254199,87.044548,06/24/2022,10:52:06,28.60,0.33
25.254199,87.044548,06/24/2022,10:52:08,28.30,0.30
25.254199,87.044548,06/24/2022,10:52:10,27.90,0.15
25.254199,87.044548,06/24/2022,10:52:12,27.10,0.15
25.254198,87.044548,06/24/2022,10:52:14,28.10,0.13
25.254198,87.044555,06/24/2022,10:52:16,29.30,0.09
25.254198,87.044555,06/24/2022,10:52:18,29.90,0.04
25.254198,87.044555,06/24/2022,10:52:20,30.40,0.06
25.254196,87.044555,06/24/2022,10:52:22,30.40,0.09
25.254188,87.044548,06/24/2022,10:52:24,34.20,0.50
25.254186,87.044548,06/24/2022,10:52:26,33.70,0.54
25.254186,87.044548,06/24/2022,10:52:28,33.70,0.19
25.254188,87.044548,06/24/2022,10:52:30,33.60,0.17
25.254190,87.044555,06/24/2022,10:52:32,33.20,0.06
25.254190,87.044555,06/24/2022,10:52:34,33.10,0.02
25.254192,87.044555,06/24/2022,10:52:36,32.80,0.09
25.254190,87.044555,06/24/2022,10:52:38,32.90,0.13
25.254192,87.044555,06/24/2022,10:52:40,32.70,0.19
25.254190,87.044555,06/24/2022,10:52:42,33.10,0.13
25.254192,87.044555,06/24/2022,10:52:44,33.30,0.19
25.254192,87.044555,06/24/2022,10:52:46,34.00,0.07
25.254194,87.044555,06/24/2022,10:52:48,34.00,0.11
25.254198,87.044555,06/24/2022,10:52:50,33.90,0.07
25.254201,87.044555,06/24/2022,10:52:52,32.90,0.30
25.254203,87.044555,06/24/2022,10:52:54,32.50,0.48
25.254203,87.044555,06/24/2022,10:52:56,30.10,0.52
25.254203,87.044555,06/24/2022,10:52:58,27.80,0.39
25.254209,87.044563,06/24/2022,10:53:00,24.00,0.31
25.254211,87.044563,06/24/2022,10:53:03,22.80,0.00
25.254215,87.044563,06/24/2022,10:53:05,22.30,0.09
25.254219,87.044563,06/24/2022,10:53:07,21.50,0.15
25.254220,87.044563,06/24/2022,10:53:09,21.00,0.19
25.254224,87.044563,06/24/2022,10:53:11,19.90,0.19
25.254226,87.044570,06/24/2022,10:53:13,18.90,0.44
25.254228,87.044570,06/24/2022,10:53:15,18.30,0.07
25.254230,87.044570,06/24/2022,10:53:17,17.60,0.20
25.254232,87.044570,06/24/2022,10:53:19,16.70,0.09
25.254232,87.044570,06/24/2022,10:53:21,16.20,0.15
25.254232,87.044570,06/24/2022,10:53:23,15.50,0.22
25.254234,87.044570,06/24/2022,10:53:25,15.00,0.41
25.254234,87.044570,06/24/2022,10:53:27,15.50,0.22
25.254234,87.044570,06/24/2022,10:53:29,15.50,0.24
25.254228,87.044570,06/24/2022,10:53:31,15.90,0.54
25.254228,87.044570,06/24/2022,10:53:33,17.10,0.44
25.254226,87.044570,06/24/2022,10:53:35,17.50,1.17
25.254228,87.044563,06/24/2022,10:53:37,18.30,0.54
25.254222,87.044563,06/24/2022,10:53:39,18.80,0.80
25.254217,87.044548,06/24/2022,10:53:41,18.70,1.87
25.254207,87.044540,06/24/2022,10:53:43,18.50,1.63
25.254201,87.044532,06/24/2022,10:53:45,18.40,1.46
25.254203,87.044540,06/24/2022,10:53:47,18.90,0.41
25.254205,87.044540,06/24/2022,10:53:49,19.50,0.37
25.254203,87.044540,06/24/2022,10:53:51,19.50,0.69
25.254213,87.044548,06/24/2022,10:53:53,19.30,0.48
25.254220,87.044555,06/24/2022,10:53:55,17.80,0.44
25.254226,87.044563,06/24/2022,10:53:57,15.80,0.30
25.254234,87.044578,06/24/2022,10:53:59,14.00,0.41
25.254230,87.044570,06/24/2022,10:54:01,15.30,1.24
25.254224,87.044570,06/24/2022,10:54:03,16.30,1.44
25.254219,87.044570,06/24/2022,10:54:05,17.00,1.50
25.254215,87.044586,06/24/2022,10:54:07,17.40,1.20
25.254220,87.044586,06/24/2022,10:54:09,17.50,0.78
25.254213,87.044593,06/24/2022,10:54:11,17.40,1.33
25.254209,87.044593,06/24/2022,10:54:13,17.00,0.76
25.254207,87.044586,06/24/2022,10:54:15,16.40,0.69
25.254209,87.044586,06/24/2022,10:54:17,15.10,0.44
25.254211,87.044578,06/24/2022,10:54:19,15.00,1.13
25.254219,87.044578,06/24/2022,10:54:21,14.80,1.91
25.254222,87.044570,06/24/2022,10:54:23,15.30,2.02
25.254219,87.044578,06/24/2022,10:54:25,15.90,1.19
25.254205,87.044570,06/24/2022,10:54:27,17.40,0.50
25.254196,87.044563,06/24/2022,10:54:29,19.20,1.02
25.254190,87.044555,06/24/2022,10:54:31,20.60,1.52
25.254188,87.044540,06/24/2022,10:54:33,21.90,1.87
25.254184,87.044540,06/24/2022,10:54:35,23.00,0.74
25.254179,87.044540,06/24/2022,10:54:37,24.50,0.04
25.254171,87.044540,06/24/2022,10:54:39,26.10,0.50
25.254169,87.044548,06/24/2022,10:54:41,27.60,0.70
25.254148,87.044555,06/24/2022,10:54:43,28.30,1.74
25.254142,87.044555,06/24/2022,10:54:45,29.20,0.96
25.254131,87.044555,06/24/2022,10:54:47,30.10,1.43
25.254137,87.044555,06/24/2022,10:54:49,31.10,0.20
25.254137,87.044555,06/24/2022,10:54:51,31.20,0.48
25.254150,87.044555,06/24/2022,10:54:53,31.00,1.59
25.254163,87.044548,06/24/2022,10:54:55,30.70,2.19
25.254159,87.044532,06/24/2022,10:54:57,30.70,1.80
25.254148,87.044525,06/24/2022,10:54:59,30.40,1.80
25.254146,87.044509,06/24/2022,10:55:01,30.80,1.89
25.254158,87.044502,06/24/2022,10:55:03,31.80,2.15
25.254154,87.044502,06/24/2022,10:55:05,32.60,0.24
25.254154,87.044502,06/24/2022,10:55:08,32.50,1.48
25.254144,87.044494,06/24/2022,10:55:10,33.90,0.89
25.254150,87.044486,06/24/2022,10:55:12,35.20,1.93
25.254146,87.044471,06/24/2022,10:55:14,35.90,2.15
25.254150,87.044464,06/24/2022,10:55:16,36.60,2.39
25.254142,87.044464,06/24/2022,10:55:18,36.60,1.37
25.254133,87.044471,06/24/2022,10:55:20,36.90,0.59
25.254119,87.044486,06/24/2022,10:55:22,37.40,1.13
25.254116,87.044479,06/24/2022,10:55:24,37.50,0.65
25.254106,87.044486,06/24/2022,10:55:26,38.00,0.91
25.254100,87.044494,06/24/2022,10:55:28,38.70,1.11
25.254100,87.044502,06/24/2022,10:55:30,39.40,0.59
25.254098,87.044502,06/24/2022,10:55:32,41.00,0.43
25.254100,87.044509,06/24/2022,10:55:34,41.70,0.19
25.254095,87.044517,06/24/2022,10:55:36,42.20,0.89
25.254100,87.044517,06/24/2022,10:55:38,42.70,0.26
25.254095,87.044517,06/24/2022,10:55:40,42.40,0.72
25.254100,87.044525,06/24/2022,10:55:42,42.40,0.76
25.254096,87.044532,06/24/2022,10:55:44,42.50,0.69
25.254098,87.044548,06/24/2022,10:55:46,42.70,1.37
25.254100,87.044540,06/24/2022,10:55:48,43.10,0.41
25.254102,87.044540,06/24/2022,10:55:50,43.70,0.56
25.254102,87.044532,06/24/2022,10:55:52,44.40,0.72
25.254112,87.044525,06/24/2022,10:55:54,44.90,1.44
25.254116,87.044525,06/24/2022,10:55:56,45.70,0.83
25.254116,87.044525,06/24/2022,10:55:58,47.10,1.30
25.254096,87.044517,06/24/2022,10:56:00,50.70,0.63
25.254091,87.044517,06/24/2022,10:56:02,52.80,0.61
25.254081,87.044517,06/24/2022,10:56:04,54.70,0.22
25.254076,87.044517,06/24/2022,10:56:06,56.70,0.46
25.254058,87.044525,06/24/2022,10:56:08,59.10,1.02
25.254047,87.044517,06/24/2022,10:56:10,61.80,0.83
25.254039,87.044517,06/24/2022,10:56:12,64.10,0.61
25.254039,87.044517,06/24/2022,10:56:14,64.70,0.83
25.254045,87.044517,06/24/2022,10:56:16,64.90,0.17
25.254049,87.044509,06/24/2022,10:56:18,65.00,0.91
25.254047,87.044509,06/24/2022,10:56:20,66.10,0.93
25.254051,87.044502,06/24/2022,10:56:22,66.30,1.04
25.254055,87.044502,06/24/2022,10:56:24,65.60,0.74
25.254047,87.044517,06/24/2022,10:56:26,65.10,0.50
25.254045,87.044525,06/24/2022,10:56:28,63.60,0.76
25.254041,87.044532,06/24/2022,10:56:30,61.70,1.19
25.254043,87.044532,06/24/2022,10:56:32,60.20,0.57
25.254045,87.044532,06/24/2022,10:56:34,58.60,0.37
25.254058,87.044532,06/24/2022,10:56:36,57.00,0.96
25.254104,87.044525,06/24/2022,10:56:38,50.70,1.96
25.254119,87.044532,06/24/2022,10:56:40,47.10,0.91
25.254123,87.044540,06/24/2022,10:56:42,45.60,0.70
25.254119,87.044548,06/24/2022,10:56:44,44.20,0.91
25.254129,87.044555,06/24/2022,10:56:46,42.60,0.78
25.254121,87.044563,06/24/2022,10:56:48,41.80,0.57
25.254117,87.044578,06/24/2022,10:56:50,40.70,0.74
25.254110,87.044586,06/24/2022,10:56:52,39.80,1.35
25.254119,87.044593,06/24/2022,10:56:54,38.20,0.72
25.254116,87.044593,06/24/2022,10:56:56,37.30,0.37
25.254119,87.044593,06/24/2022,10:56:58,36.70,0.28
25.254129,87.044586,06/24/2022,10:57:00,36.00,1.69
25.254156,87.044555,06/24/2022,10:57:02,35.90,4.35
25.254167,87.044548,06/24/2022,10:57:04,35.00,3.02
25.254167,87.044548,06/24/2022,10:57:06,34.00,1.54
25.254171,87.044540,06/24/2022,10:57:08,33.90,2.46
25.254188,87.044525,06/24/2022,10:57:11,33.70,2.57
25.254192,87.044525,06/24/2022,10:57:13,32.80,1.48
25.254199,87.044525,06/24/2022,10:57:15,30.80,0.80
25.254201,87.044532,06/24/2022,10:57:17,29.60,0.39
25.254199,87.044532,06/24/2022,10:57:19,29.30,0.28
25.254199,87.044532,06/24/2022,10:57:21,28.60,0.52
25.254220,87.044525,06/24/2022,10:57:23,26.70,0.52
25.254224,87.044532,06/24/2022,10:57:25,25.00,0.76
25.254201,87.044555,06/24/2022,10:57:27,23.40,1.43
25.254203,87.044563,06/24/2022,10:57:29,22.20,0.43
25.254198,87.044570,06/24/2022,10:57:31,21.20,0.33
25.254198,87.044586,06/24/2022,10:57:33,20.30,0.76
25.254188,87.044593,06/24/2022,10:57:35,20.20,0.37
25.254196,87.044593,06/24/2022,10:57:37,19.10,1.69
25.254196,87.044593,06/24/2022,10:57:39,18.50,1.74
25.254196,87.044601,06/24/2022,10:57:41,18.20,1.72
25.254192,87.044601,06/24/2022,10:57:43,17.70,0.67
25.254190,87.044609,06/24/2022,10:57:45,17.30,0.74
25.254182,87.044609,06/24/2022,10:57:47,17.20,0.72
25.254190,87.044609,06/24/2022,10:57:49,16.30,0.93
25.254196,87.044593,06/24/2022,10:57:51,15.70,0.69
25.254198,87.044593,06/24/2022,10:57:53,15.00,0.22
25.254199,87.044593,06/24/2022,10:57:55,14.10,0.20
25.254201,87.044593,06/24/2022,10:57:57,13.60,0.30
25.254201,87.044593,06/24/2022,10:57:59,13.60,0.41
25.254220,87.044578,06/24/2022,10:58:01,11.70,1.33
25.254238,87.044555,06/24/2022,10:58:03,10.90,1.89
25.254249,87.044548,06/24/2022,10:58:05,9.50,1.74
25.254253,87.044540,06/24/2022,10:58:07,8.40,0.93
25.254253,87.044548,06/24/2022,10:58:09,7.00,0.59
25.254251,87.044548,06/24/2022,10:58:11,5.90,0.26
25.254257,87.044548,06/24/2022,10:58:13,5.30,0.22
25.254255,87.044548,06/24/2022,10:58:15,4.50,0.13
25.254253,87.044555,06/24/2022,10:58:17,4.30,0.44
25.254253,87.044555,06/24/2022,10:58:19,4.20,0.17
25.254253,87.044555,06/24/2022,10:58:21,3.70,0.31
25.254253,87.044555,06/24/2022,10:58:23,3.70,0.44
25.254253,87.044555,06/24/2022,10:58:25,4.40,0.22
25.254247,87.044555,06/24/2022,10:58:27,4.70,0.33
25.254247,87.044555,06/24/2022,10:58:29,5.20,0.15
25.254247,87.044555,06/24/2022,10:58:31,5.20,0.22
25.254245,87.044555,06/24/2022,10:58:33,5.40,0.59
25.254247,87.044555,06/24/2022,10:58:35,5.90,0.20
25.254247,87.044555,06/24/2022,10:58:37,5.90,0.52
25.254247,87.044548,06/24/2022,10:58:39,6.20,0.87
25.254247,87.044540,06/24/2022,10:58:41,6.90,1.09
25.254247,87.044540,06/24/2022,10:58:43,7.20,0.70
25.254249,87.044540,06/24/2022,10:58:45,7.60,0.56
25.254247,87.044540,06/24/2022,10:58:47,8.00,0.24
25.254251,87.044540,06/24/2022,10:58:49,8.50,0.91
25.254259,87.044540,06/24/2022,10:58:51,8.50,1.09
25.254259,87.044540,06/24/2022,10:58:53,9.00,0.67
25.254264,87.044532,06/24/2022,10:58:55,9.20,1.46
25.254264,87.044532,06/24/2022,10:58:57,9.90,1.24
25.254264,87.044532,06/24/2022,10:58:59,10.20,0.78
25.254268,87.044525,06/24/2022,10:59:01,10.70,1.17
25.254270,87.044525,06/24/2022,10:59:03,10.90,0.85
25.254278,87.044517,06/24/2022,10:59:05,10.60,1.22
25.254280,87.044517,06/24/2022,10:59:07,10.50,0.94
25.254280,87.044517,06/24/2022,10:59:09,10.10,0.74
25.254281,87.044502,06/24/2022,10:59:12,9.50,0.83
25.254283,87.044494,06/24/2022,10:59:14,9.20,1.54
25.254283,87.044486,06/24/2022,10:59:16,8.70,0.94
25.254287,87.044486,06/24/2022,10:59:18,7.90,1.17
25.254291,87.044486,06/24/2022,10:59:20,7.30,0.93
25.254289,87.044486,06/24/2022,10:59:22,6.80,0.96
25.254293,87.044486,06/24/2022,10:59:24,5.80,1.17
25.254291,87.044486,06/24/2022,10:59:26,5.10,0.61
25.254297,87.044486,06/24/2022,10:59:28,4.50,1.11
25.254297,87.044494,06/24/2022,10:59:30,3.30,1.02
25.254289,87.044502,06/24/2022,10:59:32,2.70,0.06
25.254289,87.044502,06/24/2022,10:59:34,2.00,0.52
25.254285,87.044502,06/24/2022,10:59:36,1.80,0.15
25.254278,87.044509,06/24/2022,10:59:38,1.20,0.52
25.254278,87.044509,06/24/2022,10:59:40,1.10,0.15
25.254281,87.044494,06/24/2022,10:59:42,1.20,0.30
25.254285,87.044494,06/24/2022,10:59:44,0.70,0.31
25.254291,87.044509,06/24/2022,10:59:46,-0.20,1.69
25.254289,87.044517,06/24/2022,10:59:48,-1.00,0.81
25.254289,87.044509,06/24/2022,10:59:50,-1.40,0.54
25.254293,87.044509,06/24/2022,10:59:52,-2.40,0.96
25.254299,87.044509,06/24/2022,10:59:54,-3.50,1.24
25.254301,87.044502,06/24/2022,10:59:56,-4.00,1.37
25.254306,87.044494,06/24/2022,10:59:58,-4.30,1.39
25.254308,87.044486,06/24/2022,11:00:00,-4.50,1.39
25.254314,87.044479,06/24/2022,11:00:02,-4.40,1.74
25.254320,87.044486,06/24/2022,11:00:04,-4.70,1.59
25.254318,87.044479,06/24/2022,11:00:06,-4.50,1.59
25.254316,87.044502,06/24/2022,11:00:08,-4.40,1.26
25.254312,87.044509,06/24/2022,11:00:10,-4.40,0.31
25.254306,87.044525,06/24/2022,11:00:12,-4.00,0.80
25.254308,87.044532,06/24/2022,11:00:14,-4.70,0.76
25.254306,87.044532,06/24/2022,11:00:16,-4.90,0.65
25.254306,87.044540,06/24/2022,11:00:18,-5.40,0.39
25.254304,87.044540,06/24/2022,11:00:20,-5.30,0.52
25.254301,87.044548,06/24/2022,11:00:22,-5.50,0.33
25.254299,87.044555,06/24/2022,11:00:24,-5.10,0.70
25.254293,87.044555,06/24/2022,11:00:26,-4.70,0.41
25.254289,87.044563,06/24/2022,11:00:28,-4.70,0.20
25.254283,87.044570,06/24/2022,11:00:30,-4.40,0.57
25.254280,87.044570,06/24/2022,11:00:32,-4.00,0.22
25.254280,87.044570,06/24/2022,11:00:34,-3.70,0.35
25.254268,87.044586,06/24/2022,11:00:36,-3.50,1.13
25.254268,87.044586,06/24/2022,11:00:38,-3.10,0.81
25.254268,87.044578,06/24/2022,11:00:40,-3.10,0.67
25.254272,87.044578,06/24/2022,11:00:42,-3.20,0.63
25.254270,87.044578,06/24/2022,11:00:44,-3.10,0.52
25.254268,87.044586,06/24/2022,11:00:46,-3.70,0.85
25.254270,87.044586,06/24/2022,11:00:48,-3.80,0.89
25.254266,87.044593,06/24/2022,11:00:50,-3.60,0.41
25.254266,87.044593,06/24/2022,11:00:52,-3.70,0.41
25.254270,87.044586,06/24/2022,11:00:54,-4.30,0.56
25.254280,87.044578,06/24/2022,11:00:56,-4.90,1.59
25.254283,87.044570,06/24/2022,11:00:58,-5.00,1.57
25.254285,87.044563,06/24/2022,11:01:00,-4.80,1.48
25.254274,87.044563,06/24/2022,11:01:02,-4.00,1.02
25.254276,87.044563,06/24/2022,11:01:04,-3.00,0.94
25.254281,87.044548,06/24/2022,11:01:06,-1.70,1.87
25.254280,87.044548,06/24/2022,11:01:08,-0.40,1.50
25.254272,87.044548,06/24/2022,11:01:10,1.10,0.85
25.254264,87.044548,06/24/2022,11:01:12,2.60,0.09
25.254259,87.044532,06/24/2022,11:01:15,4.30,0.70
25.254257,87.044517,06/24/2022,11:01:17,6.20,1.17
25.254249,87.044525,06/24/2022,11:01:19,8.20,0.33
25.254253,87.044509,06/24/2022,11:01:21,8.70,1.22
25.254255,87.044509,06/24/2022,11:01:23,9.10,1.30
25.254253,87.044509,06/24/2022,11:01:25,9.20,0.83
25.254243,87.044517,06/24/2022,11:01:27,9.40,0.48
25.254245,87.044517,06/24/2022,11:01:29,9.50,0.20
25.254241,87.044517,06/24/2022,11:01:31,9.80,0.11
25.254240,87.044525,06/24/2022,11:01:33,10.40,0.72
25.254238,87.044525,06/24/2022,11:01:35,10.50,0.57
25.254234,87.044540,06/24/2022,11:01:37,10.80,0.44
25.254230,87.044548,06/24/2022,11:01:39,10.90,0.43
25.254228,87.044555,06/24/2022,11:01:41,11.70,0.22
25.254222,87.044570,06/24/2022,11:01:43,12.00,1.31
25.254220,87.044570,06/24/2022,11:01:45,12.00,0.39
25.254219,87.044570,06/24/2022,11:01:47,12.00,0.61
25.254219,87.044563,06/24/2022,11:01:49,12.20,0.94
25.254219,87.044563,06/24/2022,11:01:51,12.60,0.91
25.254219,87.044563,06/24/2022,11:01:53,12.40,0.28
25.254219,87.044563,06/24/2022,11:01:55,12.50,0.15
25.254219,87.044563,06/24/2022,11:01:57,11.60,0.54
25.254219,87.044570,06/24/2022,11:01:59,11.40,0.35
25.254215,87.044570,06/24/2022,11:02:01,11.70,0.46
25.254209,87.044570,06/24/2022,11:02:03,12.70,0.44
25.254213,87.044563,06/24/2022,11:02:05,13.20,0.28
25.254215,87.044563,06/24/2022,11:02:07,14.10,0.96
25.254217,87.044555,06/24/2022,11:02:09,14.70,0.31
25.254213,87.044555,06/24/2022,11:02:11,16.10,0.54
25.254209,87.044540,06/24/2022,11:02:13,17.80,1.33
25.254207,87.044532,06/24/2022,11:02:15,19.10,0.89
25.254205,87.044532,06/24/2022,11:02:17,20.60,0.52
25.254199,87.044532,06/24/2022,11:02:19,22.60,0.96
25.254198,87.044532,06/24/2022,11:02:21,23.90,0.15
25.254199,87.044540,06/24/2022,11:02:23,24.40,0.30
25.254201,87.044540,06/24/2022,11:02:25,25.10,0.30
25.254203,87.044548,06/24/2022,11:02:27,25.60,0.85
25.254203,87.044548,06/24/2022,11:02:29,25.60,0.17
25.254207,87.044555,06/24/2022,11:02:31,25.50,0.44
25.254207,87.044555,06/24/2022,11:02:33,25.70,0.15
25.254207,87.044563,06/24/2022,11:02:35,26.00,0.52
25.254209,87.044548,06/24/2022,11:02:37,26.20,0.81
25.254205,87.044540,06/24/2022,11:02:39,26.00,1.31
25.254201,87.044548,06/24/2022,11:02:41,25.80,0.37
25.254205,87.044540,06/24/2022,11:02:43,25.80,0.37
25.254207,87.044540,06/24/2022,11:02:45,25.80,0.56
25.254209,87.044540,06/24/2022,11:02:47,26.30,0.78
25.254209,87.044532,06/24/2022,11:02:49,26.70,0.26
25.254203,87.044532,06/24/2022,11:02:51,27.30,0.98
25.254201,87.044532,06/24/2022,11:02:53,27.70,0.44
25.254201,87.044532,06/24/2022,11:02:55,27.90,0.26
25.254198,87.044532,06/24/2022,11:02:57,28.20,0.24
25.254199,87.044532,06/24/2022,11:02:59,28.30,0.43
25.254201,87.044532,06/24/2022,11:03:01,28.80,0.85
25.254203,87.044532,06/24/2022,11:03:03,29.20,0.96
25.254205,87.044532,06/24/2022,11:03:05,29.10,0.35
25.254207,87.044532,06/24/2022,11:03:07,29.40,0.61
25.254209,87.044532,06/24/2022,11:03:09,29.90,0.15
25.254211,87.044532,06/24/2022,11:03:11,30.30,0.61
25.254207,87.044532,06/24/2022,11:03:13,30.50,0.20
25.254207,87.044532,06/24/2022,11:03:15,30.70,0.30
25.254207,87.044532,06/24/2022,11:03:18,30.80,0.11
25.254205,87.044532,06/24/2022,11:03:20,30.80,0.74
25.254203,87.044540,06/24/2022,11:03:22,30.70,1.17
25.254190,87.044548,06/24/2022,11:03:24,30.70,3.13
25.254186,87.044548,06/24/2022,11:03:26,31.40,1.00
25.254175,87.044563,06/24/2022,11:03:28,30.50,1.59
25.254173,87.044563,06/24/2022,11:03:30,31.10,1.04
